Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,mental_illness,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,cluster_ouput
2014,20-35,female,United States,Pennsylvania,No,Yes,No,No,NA,1000+,Yes,Yes,Maybe,Maybe,No,Maybe,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,Maybe,Maybe,No,1
2014,35-65,male,United States,Indiana,No,Yes,Yes,Yes,Rarely,100-500,No,No,Yes,Yes,Yes,Yes,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Yes,Maybe,Maybe,Maybe,No,1
2014,20-35,male,United Kingdom,NA,No,No,No,No,Never,Jun-25,No,Yes,No,No,No,No,Yes,Don't know,Maybe,Maybe,No,Some of them,No,No,Maybe,No,2
2014,20-35,male,United States,West Virginia,No,No,No,No,Sometimes,Jun-25,No,No,No,No,No,No,No,Somewhat easy,Yes,Yes,No,No,No,No,No,No,2
2014,20-35,male,Ireland,NA,No,No,Yes,Yes,Rarely,100-500,No,Yes,No,Yes,Yes,Yes,Don't know,Somewhat easy,Yes,No,Some of them,No,No,No,No,Yes,1
2014,20-35,female,United States,Michigan,No,No,No,No,NA,100-500,Yes,Yes,Maybe,Maybe,No,Maybe,Don't know,Don't know,Maybe,No,No,Some of them,No,Maybe,Maybe,No,2
2014,0-20,male,Canada,NA,Yes,Yes,No,No,NA,01-May,Yes,Yes,Maybe,Maybe,No,Yes,Yes,Somewhat easy,Maybe,No,Some of them,Some of them,Maybe,Maybe,Maybe,No,1
2014,20-35,male,United States,California,No,Yes,No,No,Never,26-100,No,Yes,Maybe,Maybe,No,No,Don't know,Very easy,No,No,Some of them,Some of them,No,Maybe,No,No,1
2014,20-35,male,Poland,NA,No,No,No,No,Rarely,Jun-25,Yes,Yes,No,No,No,No,Don't know,Don't know,No,No,Yes,Yes,Maybe,Yes,Yes,No,2
2014,35-65,male,United States,Illinois,No,No,No,No,Never,Jun-25,No,Yes,Maybe,Maybe,Maybe,Maybe,Don't know,Don't know,No,No,Some of them,Some of them,Maybe,Maybe,Maybe,No,2
2014,35-65,male,United Kingdom,NA,No,Yes,Yes,Yes,Rarely,1000+,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,Yes,Maybe,Some of them,No,No,Yes,No,Yes,3
2014,20-35,male,United States,Illinois,No,Yes,Yes,Yes,Sometimes,26-100,No,No,Maybe,No,No,Maybe,Don't know,Somewhat difficult,Maybe,No,Some of them,Some of them,No,Maybe,No,No,1
2014,20-35,male,United States,California,No,Yes,Yes,Yes,Sometimes,1000+,No,Yes,Maybe,No,No,Maybe,Don't know,Don't know,No,No,No,Some of them,No,Maybe,Maybe,No,1
2014,20-35,male,United States,Oklahoma,No,No,No,Yes,Often,26-100,No,No,Maybe,Maybe,No,No,Don't know,Don't know,Yes,Maybe,Some of them,Yes,No,Maybe,No,No,1
2014,20-35,male,United States,Utah,No,No,Yes,Yes,Rarely,26-100,Yes,Yes,No,Yes,No,No,Don't know,Somewhat difficult,Maybe,No,Some of them,Yes,No,No,Maybe,Yes,1
2014,20-35,male,United States,Illinois,No,Yes,Yes,Yes,Sometimes,26-100,No,Yes,Maybe,Maybe,No,No,Don't know,Very easy,Maybe,No,Some of them,No,No,No,Maybe,Yes,1
2014,35-65,male,United Kingdom,NA,No,No,Yes,Yes,Sometimes,1000+,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,Maybe,Yes,3
2014,20-35,female,United States,New York,No,Yes,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,No,No,No,Don't know,Don't know,Yes,Yes,Some of them,Some of them,No,No,Maybe,No,1
2014,20-35,male,United States,California,No,No,No,No,Never,1000+,No,Yes,Yes,No,No,Yes,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Maybe,No,2
2014,20-35,male,United States,Massachusetts,No,Yes,No,No,Rarely,Jun-25,No,Yes,Maybe,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,No,Maybe,No,2
2014,20-35,female,United States,Washington,Yes,Yes,Yes,Yes,Sometimes,01-May,No,Yes,No,Yes,Yes,Yes,Yes,Very difficult,No,No,Some of them,Yes,No,Yes,Yes,No,1
2014,20-35,female,United Kingdom,NA,Yes,Yes,No,No,NA,01-May,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,Yes,Yes,No,Maybe,Yes,No,1
2014,20-35,male,United States,Minnesota,No,No,No,No,Never,26-100,No,Yes,No,No,No,No,Don't know,Very easy,Maybe,No,Some of them,Some of them,No,Maybe,Maybe,No,2
2014,35-65,male,United States,California,No,No,No,No,NA,Jun-25,No,Yes,No,Yes,No,No,Don't know,Very difficult,Maybe,No,Yes,Yes,No,Maybe,No,No,2
2014,20-35,male,Ireland,NA,Yes,Yes,No,No,Sometimes,01-May,No,Yes,No,No,No,No,Don't know,Very difficult,Yes,No,No,No,No,Maybe,No,No,1
2014,20-35,male,United Kingdom,NA,No,No,No,No,Rarely,100-500,No,Yes,Maybe,Maybe,Yes,Maybe,Don't know,Very easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,Maybe,No,2
2014,20-35,male,United Kingdom,NA,No,No,Yes,Yes,Sometimes,1000+,No,Yes,Yes,Yes,Maybe,Maybe,Yes,Somewhat easy,No,No,Yes,Yes,No,No,Maybe,No,3
2014,20-35,male,United Kingdom,NA,Yes,No,Yes,Yes,Often,Jun-25,No,Yes,Maybe,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Maybe,No,2
2014,20-35,male,India,NA,No,No,Yes,Yes,Never,1000+,No,Yes,Maybe,Maybe,No,No,Don't know,Very difficult,Yes,Maybe,No,No,Maybe,Maybe,No,No,3
2014,20-35,female,United States,North Carolina,No,No,No,Yes,NA,Jun-25,No,Yes,Maybe,No,No,Maybe,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,No,Maybe,Yes,No,2
2014,20-35,female,Canada,NA,No,Yes,Yes,Yes,Sometimes,1000+,No,No,Yes,Yes,Yes,No,Don't know,Somewhat easy,No,No,Some of them,Yes,No,No,No,No,1
2014,20-35,male,United States,Missouri,No,No,No,Yes,Never,26-100,No,Yes,Maybe,Maybe,No,Maybe,Don't know,Don't know,Maybe,No,No,Some of them,No,Maybe,Maybe,No,1
2014,20-35,male,United Kingdom,NA,No,No,No,Yes,NA,100-500,No,No,No,Maybe,No,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No,1
2014,20-35,female,United States,Massachusetts,No,No,Yes,Yes,Often,Jun-25,Yes,Yes,Yes,Maybe,Maybe,Maybe,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,Yes,2
2014,35-65,female,United States,California,No,No,Yes,Yes,Sometimes,01-May,No,Yes,Yes,No,No,No,Yes,Somewhat difficult,No,No,Yes,Yes,No,No,Yes,No,3
2014,20-35,male,United States,Texas,No,No,No,Yes,NA,Jun-25,Yes,Yes,Maybe,No,No,No,Don't know,Very easy,No,No,Yes,Yes,No,Maybe,Maybe,No,2
2014,20-35,male,Mexico,NA,No,No,No,No,Never,Jun-25,Yes,Yes,No,No,No,No,No,Don't know,Maybe,Maybe,No,Yes,Maybe,Yes,No,No,2
2014,20-35,female,India,NA,Yes,No,No,No,Sometimes,Jun-25,No,No,No,No,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,No,Maybe,No,2
2014,20-35,female,United Kingdom,NA,No,No,No,No,Never,26-100,No,Yes,Maybe,No,No,Maybe,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Maybe,Maybe,No,2
2014,35-65,male,United States,California,No,No,Yes,Yes,Sometimes,1000+,No,Yes,Maybe,Maybe,Maybe,Maybe,Don't know,Don't know,Yes,Yes,Some of them,Some of them,No,No,Maybe,No,3
2014,35-65,male,United States,Washington,No,Yes,Yes,Yes,Often,1000+,Yes,Yes,Yes,Maybe,No,Maybe,Don't know,Very difficult,Yes,Maybe,No,No,No,No,No,No,3
2014,35-65,male,United States,Massachusetts,No,No,No,No,NA,500-1000,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Yes,No,Some of them,No,Maybe,Yes,No,No,2
2014,20-35,male,United Kingdom,NA,No,No,No,No,Sometimes,Jun-25,No,Yes,Maybe,No,No,Maybe,Don't know,Somewhat easy,Maybe,No,Some of them,Yes,Maybe,Yes,Yes,No,2
2014,20-35,male,France,NA,No,No,No,No,NA,Jun-25,Yes,Yes,No,Yes,No,No,Don't know,Somewhat easy,No,No,Some of them,No,No,Maybe,Yes,No,2
2014,20-35,male,United Kingdom,NA,No,Yes,No,No,NA,01-May,Yes,Yes,Maybe,No,No,No,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Yes,Maybe,No,1
2014,20-35,female,United States,California,No,Yes,Yes,Yes,Never,1000+,No,Yes,Yes,Maybe,Maybe,No,Yes,Somewhat easy,Maybe,No,No,No,No,No,Maybe,No,1
2014,35-65,female,South Africa,NA,Yes,Yes,Yes,Yes,Often,01-May,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,Maybe,Yes,1
2014,20-35,male,United States,Michigan,No,Yes,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,No,No,Maybe,No,No,1
2014,20-35,male,Russia,NA,No,No,No,No,Sometimes,26-100,No,Yes,No,No,No,No,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,Maybe,No,2
2014,20-35,male,United States,California,No,No,Yes,Yes,Rarely,Jun-25,No,Yes,No,No,No,No,Yes,Don't know,No,No,Some of them,Yes,No,No,Maybe,No,2
2014,20-35,female,Germany,NA,No,No,No,No,Sometimes,100-500,No,Yes,No,No,No,No,Don't know,Very difficult,Yes,Yes,Some of them,No,No,No,No,Yes,2
2014,20-35,male,Italy,NA,Yes,Yes,No,No,Never,Jun-25,No,Yes,No,No,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,Maybe,No,2
2014,20-35,female,United States,New York,No,No,No,No,Never,500-1000,Yes,Yes,Maybe,Maybe,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,No,Maybe,No,2
2014,20-35,male,United States,California,No,No,No,Yes,Rarely,1000+,No,Yes,Yes,No,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No,3
2014,20-35,male,United States,Tennessee,No,Yes,No,No,NA,Jun-25,Yes,Yes,Yes,Yes,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,Yes,No,2
2014,20-35,male,United Kingdom,NA,No,Yes,Yes,Yes,Sometimes,1000+,No,Yes,Maybe,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,Maybe,Maybe,No,1
2014,20-35,female,United States,Oregon,No,Yes,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,No,Don't know,Very easy,No,No,Some of them,Some of them,No,No,Yes,No,1
2014,20-35,female,United States,Minnesota,No,No,Yes,Yes,Sometimes,500-1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,No,Some of them,Yes,No,No,Yes,No,1
2014,35-65,male,United States,Florida,No,No,Yes,Yes,Often,Jun-25,Yes,Yes,No,Maybe,No,No,Don't know,Very difficult,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Maybe,No,3
2014,35-65,male,Ireland,NA,No,No,No,No,Sometimes,01-May,No,Yes,No,Yes,No,No,Don't know,Very difficult,Yes,No,No,No,No,Yes,Maybe,No,2
2014,20-35,male,Austria,NA,No,Yes,No,Yes,NA,100-500,Yes,Yes,Maybe,No,Maybe,Maybe,Don't know,Very easy,No,No,Yes,Yes,No,No,Yes,No,1
2014,20-35,male,United Kingdom,NA,No,Yes,Yes,Yes,Sometimes,100-500,Yes,Yes,Maybe,Maybe,No,No,Don't know,Somewhat difficult,Yes,Maybe,No,No,No,No,No,Yes,1
2014,20-35,male,Canada,NA,No,No,Yes,Yes,Sometimes,Jun-25,Yes,Yes,No,Yes,No,No,Don't know,Somewhat difficult,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No,2
2014,20-35,male,United States,Massachusetts,No,No,Yes,Yes,Often,26-100,No,Yes,No,Yes,No,No,Yes,Somewhat easy,Maybe,No,Yes,Yes,No,Maybe,Maybe,No,1
2014,20-35,male,United States,Kansas,No,No,No,No,Never,26-100,No,Yes,Maybe,Maybe,No,Maybe,Don't know,Don't know,No,No,Some of them,Yes,No,No,Maybe,No,2
2014,20-35,male,Bulgaria,NA,No,No,No,No,NA,100-500,No,Yes,No,No,No,No,No,Very easy,Yes,Maybe,No,No,No,Maybe,Maybe,No,2
2014,35-65,female,United States,NA,No,No,No,No,NA,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,Yes,No,2
2014,35-65,male,United Kingdom,NA,No,Yes,No,Yes,Sometimes,26-100,No,No,No,No,No,No,Don't know,Don't know,Yes,Maybe,Some of them,Yes,No,Maybe,Maybe,No,1
2014,20-35,male,United Kingdom,NA,Yes,No,Yes,Yes,Often,01-May,Yes,Yes,No,No,No,No,Don't know,Don't know,Yes,No,No,No,No,Maybe,Maybe,No,1
2014,20-35,female,United States,Texas,No,Yes,Yes,Yes,Sometimes,Jun-25,No,Yes,Maybe,No,No,No,No,Don't know,Yes,Maybe,Some of them,Some of them,No,Maybe,No,Yes,1
2014,20-35,female,United States,Massachusetts,No,No,Yes,Yes,Sometimes,100-500,No,No,Yes,Yes,Maybe,Maybe,Yes,Very easy,No,No,Yes,Yes,No,Yes,Yes,No,1
2014,20-35,male,Germany,NA,Yes,No,Yes,Yes,Often,Jun-25,Yes,Yes,Yes,Yes,No,No,Yes,Very difficult,No,No,Some of them,Yes,Maybe,Yes,Yes,No,2
2014,20-35,male,Canada,NA,Yes,No,No,No,NA,Jun-25,No,Yes,Yes,Yes,No,Maybe,Yes,Very easy,No,No,Some of them,Some of them,No,No,Yes,No,2
2014,20-35,female,United States,New York,No,No,Yes,Yes,Never,500-1000,No,No,Yes,No,No,Maybe,Don't know,Somewhat difficult,Maybe,No,Some of them,No,No,No,Maybe,No,1
2014,35-65,male,United States,Virginia,No,No,No,Yes,NA,26-100,No,Yes,Yes,Maybe,No,No,Don't know,Very easy,Yes,No,No,Some of them,No,No,Maybe,No,3
2014,20-35,female,United States,Washington,No,No,No,No,NA,Jun-25,No,Yes,Yes,No,No,No,Don't know,Somewhat easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,2
2014,20-35,male,United Kingdom,NA,No,No,No,No,NA,26-100,No,Yes,Maybe,No,No,No,Don't know,Don't know,No,No,Yes,Yes,Yes,Yes,Maybe,No,2
2014,20-35,male,United States,Pennsylvania,No,No,No,No,Rarely,Jun-25,No,Yes,Maybe,No,No,No,Don't know,Don't know,No,No,Some of them,Some of them,No,Maybe,Maybe,No,2
2014,20-35,male,United States,Michigan,No,No,Yes,Yes,Sometimes,1000+,No,Yes,No,Yes,No,No,Yes,Very difficult,Yes,No,No,Some of them,No,No,No,No,3
2014,20-35,male,United States,Pennsylvania,No,No,No,No,Never,26-100,No,Yes,Maybe,Maybe,Maybe,Maybe,Don't know,Don't know,No,No,No,Yes,No,Yes,Yes,No,2
2014,20-35,male,United States,Oregon,No,No,No,Yes,NA,01-May,No,Yes,Maybe,No,Maybe,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No,1
2014,20-35,male,United States,Washington,No,No,No,No,Rarely,01-May,Yes,Yes,No,Yes,No,No,Don't know,Very difficult,No,No,Some of them,Yes,No,Maybe,Yes,No,2
2014,20-35,male,Australia,NA,Yes,No,No,Yes,Sometimes,01-May,Yes,Yes,Maybe,Maybe,Yes,Yes,Don't know,Somewhat difficult,Yes,Yes,No,No,No,Maybe,Yes,No,1
2014,20-35,male,United States,Pennsylvania,No,No,No,No,Never,Jun-25,No,Yes,Yes,Maybe,No,Maybe,Don't know,Very easy,Maybe,No,Some of them,No,Maybe,Maybe,Yes,No,2
2014,20-35,male,United Kingdom,NA,Yes,No,Yes,Yes,Sometimes,01-May,No,Yes,No,Yes,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Yes,No,1
2014,35-65,male,United States,Ohio,No,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Maybe,Yes,3
2014,35-65,male,United States,Texas,No,No,Yes,Yes,Rarely,500-1000,Yes,Yes,Yes,Yes,No,Maybe,Don't know,Don't know,Maybe,Maybe,Some of them,No,Maybe,Maybe,No,No,3
2014,35-65,male,United Kingdom,NA,No,No,Yes,Yes,Sometimes,1000+,No,No,Maybe,Maybe,Maybe,Maybe,Don't know,Very difficult,Yes,No,No,No,No,Maybe,No,No,3
2014,35-65,male,United States,New Hampshire,No,No,No,Yes,Sometimes,26-100,Yes,Yes,Maybe,Maybe,No,Maybe,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,No,Maybe,No,No,3
2014,20-35,male,Netherlands,NA,No,No,No,Yes,NA,26-100,No,Yes,Maybe,No,Maybe,Maybe,Yes,Somewhat easy,No,No,Some of them,Some of them,No,No,Yes,No,1
2014,20-35,male,United Kingdom,NA,No,No,No,No,Never,26-100,No,Yes,No,No,No,No,Don't know,Somewhat difficult,Yes,Maybe,No,No,No,Maybe,No,No,2
2014,35-65,male,Canada,NA,No,Yes,Yes,Yes,Often,26-100,No,Yes,Yes,Yes,No,Maybe,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Yes,Maybe,No,1
2014,20-35,male,United Kingdom,NA,No,Yes,No,No,NA,Jun-25,No,Yes,No,No,No,No,Yes,Somewhat difficult,No,No,Some of them,Yes,No,Yes,No,Yes,2
2014,35-65,female,United States,North Carolina,No,Yes,Yes,Yes,Sometimes,1000+,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,Yes,No,3
2014,20-35,female,Canada,NA,No,Yes,Yes,Yes,Sometimes,Jun-25,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,Some of them,Yes,No,No,No,Yes,1
2014,20-35,male,Sweden,NA,No,No,No,Yes,NA,Jun-25,No,Yes,Maybe,No,No,No,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,No,No,2
2014,20-35,male,United States,Florida,No,Yes,Yes,Yes,Sometimes,01-May,No,Yes,No,No,No,No,Don't know,Somewhat difficult,Maybe,No,Some of them,Some of them,No,Maybe,No,Yes,1
2014,20-35,male,United States,California,No,Yes,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,Maybe,No,1
2014,20-35,male,South Africa,NA,No,No,No,No,NA,Jun-25,No,Yes,No,No,No,No,Yes,Somewhat difficult,Maybe,No,Some of them,Yes,No,Yes,No,No,2
2014,20-35,male,United States,Georgia,No,No,No,Yes,Never,1000+,Yes,Yes,Yes,Yes,Maybe,Maybe,Yes,Somewhat easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,3
2014,35-65,male,United States,Ohio,No,No,Yes,Yes,Sometimes,1000+,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,Yes,Maybe,No,No,No,Maybe,No,Yes,3
2014,20-35,male,United States,Kentucky,No,No,Yes,Yes,Often,Jun-25,No,No,Maybe,No,No,Maybe,Don't know,Don't know,Maybe,No,No,No,No,Maybe,Maybe,No,2
2014,20-35,male,United Kingdom,NA,No,No,No,No,NA,Jun-25,No,No,No,No,No,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No,2
2014,20-35,male,United States,North Carolina,No,Yes,Yes,Yes,Sometimes,01-May,Yes,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Yes,Yes,No,Yes,Maybe,No,1
2014,20-35,female,United States,New York,No,Yes,Yes,Yes,Rarely,500-1000,Yes,No,Yes,Yes,Yes,Maybe,Yes,Don't know,Maybe,No,Some of them,No,Maybe,Yes,Maybe,No,1
2014,20-35,male,United States,Alabama,No,Yes,Yes,Yes,Sometimes,26-100,Yes,No,Maybe,No,No,Maybe,Yes,Somewhat easy,Maybe,No,Some of them,Some of them,No,Yes,Yes,No,1
2014,20-35,male,United States,Georgia,No,Yes,No,No,NA,100-500,No,Yes,Yes,No,No,Maybe,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Yes,Yes,1
2014,20-35,male,United States,California,No,Yes,Yes,Yes,Rarely,100-500,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,No,1
2014,20-35,male,United Kingdom,NA,No,No,No,No,NA,100-500,No,No,Maybe,Maybe,Maybe,Maybe,No,Very easy,Maybe,Maybe,Yes,Yes,No,No,Maybe,No,2
2014,20-35,male,United States,Virginia,No,No,No,No,Sometimes,Jun-25,No,Yes,Maybe,No,Maybe,Maybe,Don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Maybe,No,2
2014,20-35,male,Canada,NA,No,No,No,Yes,Often,Jun-25,No,Yes,No,No,No,No,Don't know,Somewhat difficult,Yes,No,No,No,No,Maybe,Maybe,No,2
2014,20-35,female,United Kingdom,NA,No,No,Yes,Yes,Sometimes,Jun-25,No,Yes,Maybe,Maybe,Maybe,Maybe,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,Maybe,Yes,No,2
2014,35-65,male,United States,Washington,No,No,No,No,Never,Jun-25,Yes,Yes,No,Yes,No,Yes,Don't know,Somewhat easy,No,No,Some of them,Yes,No,No,Yes,No,2
2014,20-35,male,United Kingdom,NA,No,No,No,No,NA,01-May,No,Yes,No,No,No,No,Don't know,Don't know,Yes,No,Some of them,Some of them,No,Yes,No,No,2
2014,20-35,male,Australia,NA,No,Yes,Yes,Yes,Often,Jun-25,No,Yes,No,Yes,No,No,No,Very difficult,Yes,Maybe,No,No,No,Yes,No,Yes,1
2014,20-35,female,United States,Texas,No,No,Yes,Yes,Rarely,Jun-25,No,Yes,Yes,No,No,No,Yes,Don't know,Maybe,Maybe,Yes,No,No,Maybe,Maybe,No,2
2014,20-35,male,Canada,NA,No,No,No,No,Sometimes,Jun-25,Yes,Yes,No,Yes,No,No,No,Very difficult,Yes,Yes,Some of them,Some of them,No,Maybe,No,No,2
2014,20-35,male,United States,Florida,No,No,Yes,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,No,Yes,Yes,Don't know,No,No,Yes,Yes,Maybe,No,Yes,No,1
2014,20-35,male,Poland,NA,No,Yes,Yes,Yes,Rarely,Jun-25,No,Yes,No,Yes,No,No,Yes,Very difficult,Maybe,No,Some of them,Some of them,No,Yes,No,No,1
2014,35-65,male,Canada,NA,Yes,No,No,No,NA,Jun-25,Yes,Yes,No,Maybe,No,No,Don't know,Somewhat easy,Maybe,No,Yes,Yes,Yes,Yes,Maybe,No,2
2014,20-35,male,United States,Nevada,No,No,No,No,NA,Jun-25,No,Yes,No,Yes,No,Maybe,Don't know,Very easy,No,No,Some of them,Yes,No,Maybe,Maybe,No,2
2014,35-65,male,United States,Alabama,No,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Yes,Maybe,No,Don't know,Very easy,No,No,Yes,Yes,Yes,Yes,Yes,No,3
2014,20-35,male,United Kingdom,NA,Yes,Yes,Yes,Yes,Sometimes,01-May,Yes,Yes,Maybe,Maybe,Maybe,Maybe,Don't know,Very easy,Maybe,Maybe,Yes,Some of them,Maybe,Maybe,Maybe,Yes,1
2014,35-65,female,United States,California,No,Yes,Yes,Yes,Often,26-100,No,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,No,Some of them,Some of them,No,Yes,Maybe,No,1
2014,20-35,male,United States,Colorado,No,No,No,No,Never,Jun-25,Yes,Yes,No,No,No,No,Don't know,Very easy,No,No,Yes,Yes,No,No,Maybe,No,2
2014,20-35,male,Ireland,NA,Yes,No,No,No,Sometimes,01-May,Yes,Yes,No,No,No,No,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,No,No,2
2014,20-35,female,United States,Minnesota,No,Yes,Yes,Yes,Never,100-500,No,No,Yes,No,Maybe,Maybe,Yes,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,1
2014,20-35,male,United States,New Jersey,No,No,No,Yes,NA,1000+,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No,3
2014,20-35,male,United Kingdom,NA,No,No,No,No,Sometimes,26-100,No,Yes,No,Yes,No,No,Don't know,Somewhat easy,Maybe,Maybe,Yes,Some of them,No,No,Maybe,No,2
2014,35-65,male,United States,Pennsylvania,No,No,Yes,Yes,Rarely,26-100,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Yes,No,No,No,No,Maybe,No,No,3
2014,20-35,male,Canada,NA,No,No,No,Yes,NA,100-500,No,Yes,Yes,No,Yes,Yes,Yes,Don't know,No,No,Some of them,Yes,No,No,Maybe,No,1
2014,20-35,male,United States,Missouri,No,No,No,No,NA,26-100,No,No,Yes,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Maybe,No,2
2014,20-35,male,Colombia,NA,No,No,No,No,Sometimes,Jun-25,No,Yes,No,Yes,No,No,Don't know,Somewhat easy,Maybe,Maybe,No,Some of them,No,No,Maybe,No,2
2014,20-35,male,United States,Minnesota,No,No,Yes,Yes,Rarely,100-500,No,No,Yes,Yes,Yes,Maybe,Don't know,Very easy,Maybe,No,Some of them,Some of them,No,No,Yes,No,1
2014,20-35,male,United States,Pennsylvania,No,Yes,No,No,Sometimes,100-500,No,Yes,Maybe,No,No,Maybe,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,No,No,1
2014,20-35,male,Australia,NA,Yes,Yes,Yes,Yes,Sometimes,Jun-25,Yes,Yes,Maybe,Maybe,Yes,Yes,Don't know,Somewhat easy,Maybe,No,Some of them,Yes,No,Yes,No,Yes,1
2014,20-35,male,Portugal,NA,No,No,No,No,Never,Jun-25,No,Yes,No,No,No,No,Yes,Don't know,Yes,No,No,No,No,Maybe,Maybe,No,2
2014,0-20,male,United States,Texas,No,No,Yes,Yes,Sometimes,Jun-25,No,Yes,Maybe,No,No,Maybe,Don't know,Don't know,Yes,No,No,No,No,Maybe,Maybe,No,2
2014,20-35,male,United States,New York,No,Yes,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,No,Yes,Somewhat difficult,Yes,No,No,Some of them,No,Maybe,Maybe,No,1
2014,20-35,male,Canada,NA,No,No,No,Yes,NA,100-500,No,No,Maybe,Maybe,No,No,Don't know,Don't know,No,No,Some of them,Some of them,No,Yes,No,No,1
2014,20-35,male,United Kingdom,NA,No,Yes,Yes,Yes,Sometimes,Jun-25,No,Yes,No,No,No,No,Yes,Somewhat easy,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,No,1
2014,20-35,female,United States,Washington,No,Yes,Yes,Yes,Rarely,1000+,No,Yes,Yes,Maybe,Maybe,Maybe,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Maybe,No,1
2014,0-20,male,United States,Washington,No,No,No,Yes,Never,26-100,No,Yes,Maybe,Maybe,Maybe,Maybe,Don't know,Very easy,No,No,Some of them,Some of them,No,Maybe,Yes,No,1
