"","Timestamp","Age","Gender","Country","state","self_employed","family_history","treatment","mental_illness","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence"
"142","2014","35-65","male","United Kingdom",NA,"Yes","No","Yes","Yes","Sometimes","1000+","No","No","No","Yes","Yes","Yes","Yes","Very difficult","Yes","Yes","Some of them","No","No","Maybe","Yes","No"
"143","2014","20-35","male","United States","Texas","No","No","No","No","Never","26-100","Yes","No","Maybe","Maybe","Maybe","Maybe","Don't know","Don't know","Yes","No","Some of them","No","No","Maybe","Maybe","No"
"144","2014",NA,"male","United States","Minnesota","No","No","No","Yes",NA,"1000+","Yes","No","Yes","No","Maybe","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","No","Maybe","No"
"145","2014","20-35","female","United States","Pennsylvania","No","Yes","No","No",NA,"1000+","Yes","Yes","Maybe","Maybe","No","Maybe","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","Maybe","Maybe","No"
"146","2014","35-65","male","United States","Indiana","No","Yes","Yes","Yes","Rarely","100-500","No","No","Yes","Yes","Yes","Yes","Don't know","Somewhat easy","Maybe","Maybe","Some of them","Yes","Maybe","Maybe","Maybe","No"
"147","2014","20-35","male","United Kingdom",NA,"No","No","No","No","Never","6-25","No","Yes","No","No","No","No","Yes","Don't know","Maybe","Maybe","No","Some of them","No","No","Maybe","No"
"148","2014","20-35","male","United States","West Virginia","No","No","No","No","Sometimes","6-25","No","No","No","No","No","No","No","Somewhat easy","Yes","Yes","No","No","No","No","No","No"
"149","2014","20-35","male","Ireland",NA,"No","No","Yes","Yes","Rarely","100-500","No","Yes","No","Yes","Yes","Yes","Don't know","Somewhat easy","Yes","No","Some of them","No","No","No","No","Yes"
"150","2014","20-35","female","United States","Michigan","No","No","No","No",NA,"100-500","Yes","Yes","Maybe","Maybe","No","Maybe","Don't know","Don't know","Maybe","No","No","Some of them","No","Maybe","Maybe","No"
"151","2014","0-20","male","Canada",NA,"Yes","Yes","No","No",NA,"1-5","Yes","Yes","Maybe","Maybe","No","Yes","Yes","Somewhat easy","Maybe","No","Some of them","Some of them","Maybe","Maybe","Maybe","No"
"152","2014","20-35","male","United States","California","No","Yes","No","No","Never","26-100","No","Yes","Maybe","Maybe","No","No","Don't know","Very easy","No","No","Some of them","Some of them","No","Maybe","No","No"
"153","2014","20-35","male","Poland",NA,"No","No","No","No","Rarely","6-25","Yes","Yes","No","No","No","No","Don't know","Don't know","No","No","Yes","Yes","Maybe","Yes","Yes","No"
"154","2014","35-65","male","United States","Illinois","No","No","No","No","Never","6-25","No","Yes","Maybe","Maybe","Maybe","Maybe","Don't know","Don't know","No","No","Some of them","Some of them","Maybe","Maybe","Maybe","No"
"155","2014","35-65","male","United Kingdom",NA,"No","Yes","Yes","Yes","Rarely","1000+","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat difficult","Yes","Maybe","Some of them","No","No","Yes","No","Yes"
"156","2014","20-35","male","United States","Illinois","No","Yes","Yes","Yes","Sometimes","26-100","No","No","Maybe","No","No","Maybe","Don't know","Somewhat difficult","Maybe","No","Some of them","Some of them","No","Maybe","No","No"
"157","2014","20-35","male","United States","California","No","Yes","Yes","Yes","Sometimes","1000+","No","Yes","Maybe","No","No","Maybe","Don't know","Don't know","No","No","No","Some of them","No","Maybe","Maybe","No"
"158","2014","20-35","male","United States","Oklahoma","No","No","No","Yes","Often","26-100","No","No","Maybe","Maybe","No","No","Don't know","Don't know","Yes","Maybe","Some of them","Yes","No","Maybe","No","No"
"159","2014","20-35","male","United States","Utah","No","No","Yes","Yes","Rarely","26-100","Yes","Yes","No","Yes","No","No","Don't know","Somewhat difficult","Maybe","No","Some of them","Yes","No","No","Maybe","Yes"
"160","2014","20-35","male","United States","Illinois","No","Yes","Yes","Yes","Sometimes","26-100","No","Yes","Maybe","Maybe","No","No","Don't know","Very easy","Maybe","No","Some of them","No","No","No","Maybe","Yes"
"161","2014","35-65","male","United Kingdom",NA,"No","No","Yes","Yes","Sometimes","1000+","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","Maybe","Yes"
"162","2014","20-35","female","United States","New York","No","Yes","Yes","Yes","Sometimes","500-1000","No","Yes","Yes","No","No","No","Don't know","Don't know","Yes","Yes","Some of them","Some of them","No","No","Maybe","No"
"163","2014","20-35","male","United States","California","No","No","No","No","Never","1000+","No","Yes","Yes","No","No","Yes","Don't know","Don't know","No","No","Some of them","Some of them","No","No","Maybe","No"
"164","2014","20-35","male","United States","Massachusetts","No","Yes","No","No","Rarely","6-25","No","Yes","Maybe","No","No","No","Don't know","Don't know","Maybe","No","Some of them","Yes","No","No","Maybe","No"
"165","2014","20-35","female","United States","Washington","Yes","Yes","Yes","Yes","Sometimes","1-5","No","Yes","No","Yes","Yes","Yes","Yes","Very difficult","No","No","Some of them","Yes","No","Yes","Yes","No"
"166","2014","20-35","female","United Kingdom",NA,"Yes","Yes","No","No",NA,"1-5","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","Yes","Yes","No","Maybe","Yes","No"
"167","2014","20-35","male","United States","Minnesota","No","No","No","No","Never","26-100","No","Yes","No","No","No","No","Don't know","Very easy","Maybe","No","Some of them","Some of them","No","Maybe","Maybe","No"
"168","2014","35-65","male","United States","California","No","No","No","No",NA,"6-25","No","Yes","No","Yes","No","No","Don't know","Very difficult","Maybe","No","Yes","Yes","No","Maybe","No","No"
"169","2014","20-35","male","Ireland",NA,"Yes","Yes","No","No","Sometimes","1-5","No","Yes","No","No","No","No","Don't know","Very difficult","Yes","No","No","No","No","Maybe","No","No"
"170","2014","20-35","male","United Kingdom",NA,"No","No","No","No","Rarely","100-500","No","Yes","Maybe","Maybe","Yes","Maybe","Don't know","Very easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","Maybe","No"
"171","2014","20-35","male","United Kingdom",NA,"No","No","Yes","Yes","Sometimes","1000+","No","Yes","Yes","Yes","Maybe","Maybe","Yes","Somewhat easy","No","No","Yes","Yes","No","No","Maybe","No"
"172","2014","20-35","male","United Kingdom",NA,"Yes","No","Yes","Yes","Often","6-25","No","Yes","Maybe","No","No","No","Don't know","Don't know","Maybe","No","Some of them","Yes","No","Maybe","Maybe","No"
"173","2014","20-35","male","India",NA,"No","No","Yes","Yes","Never","1000+","No","Yes","Maybe","Maybe","No","No","Don't know","Very difficult","Yes","Maybe","No","No","Maybe","Maybe","No","No"
"174","2014","20-35","female","United States","North Carolina","No","No","No","Yes",NA,"6-25","No","Yes","Maybe","No","No","Maybe","Don't know","Don't know","Maybe","Maybe","Some of them","Yes","No","Maybe","Yes","No"
"175","2014","20-35","female","Canada",NA,"No","Yes","Yes","Yes","Sometimes","1000+","No","No","Yes","Yes","Yes","No","Don't know","Somewhat easy","No","No","Some of them","Yes","No","No","No","No"
"176","2014","20-35","male","United States","Missouri","No","No","No","Yes","Never","26-100","No","Yes","Maybe","Maybe","No","Maybe","Don't know","Don't know","Maybe","No","No","Some of them","No","Maybe","Maybe","No"
"177","2014","20-35","male","United Kingdom",NA,"No","No","No","Yes",NA,"100-500","No","No","No","Maybe","No","Yes","Yes","Somewhat easy","No","No","Some of them","Some of them","Maybe","Maybe","Yes","No"
"178","2014","20-35","female","United States","Massachusetts","No","No","Yes","Yes","Often","6-25","Yes","Yes","Yes","Maybe","Maybe","Maybe","Yes","Very easy","No","No","Yes","Yes","No","No","Yes","Yes"
"179","2014","35-65","female","United States","California","No","No","Yes","Yes","Sometimes","1-5","No","Yes","Yes","No","No","No","Yes","Somewhat difficult","No","No","Yes","Yes","No","No","Yes","No"
"180","2014","20-35","male","United States","Texas","No","No","No","Yes",NA,"6-25","Yes","Yes","Maybe","No","No","No","Don't know","Very easy","No","No","Yes","Yes","No","Maybe","Maybe","No"
"181","2014","20-35","male","Mexico",NA,"No","No","No","No","Never","6-25","Yes","Yes","No","No","No","No","No","Don't know","Maybe","Maybe","No","Yes","Maybe","Yes","No","No"
"182","2014","20-35","female","India",NA,"Yes","No","No","No","Sometimes","6-25","No","No","No","No","No","No","Don't know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","No","Maybe","No"
"183","2014","20-35","female","United Kingdom",NA,"No","No","No","No","Never","26-100","No","Yes","Maybe","No","No","Maybe","Yes","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Maybe","No"
"184","2014","35-65","male","United States","California","No","No","Yes","Yes","Sometimes","1000+","No","Yes","Maybe","Maybe","Maybe","Maybe","Don't know","Don't know","Yes","Yes","Some of them","Some of them","No","No","Maybe","No"
"185","2014","35-65","male","United States","Washington","No","Yes","Yes","Yes","Often","1000+","Yes","Yes","Yes","Maybe","No","Maybe","Don't know","Very difficult","Yes","Maybe","No","No","No","No","No","No"
"186","2014","35-65","male","United States","Massachusetts","No","No","No","No",NA,"500-1000","Yes","Yes","Yes","No","No","No","Don't know","Don't know","Yes","No","Some of them","No","Maybe","Yes","No","No"
"187","2014","20-35","male","United Kingdom",NA,"No","No","No","No","Sometimes","6-25","No","Yes","Maybe","No","No","Maybe","Don't know","Somewhat easy","Maybe","No","Some of them","Yes","Maybe","Yes","Yes","No"
"188","2014","20-35","male","France",NA,"No","No","No","No",NA,"6-25","Yes","Yes","No","Yes","No","No","Don't know","Somewhat easy","No","No","Some of them","No","No","Maybe","Yes","No"
"189","2014","20-35","male","United Kingdom",NA,"No","Yes","No","No",NA,"1-5","Yes","Yes","Maybe","No","No","No","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Yes","Maybe","No"
"190","2014","20-35","female","United States","California","No","Yes","Yes","Yes","Never","1000+","No","Yes","Yes","Maybe","Maybe","No","Yes","Somewhat easy","Maybe","No","No","No","No","No","Maybe","No"
"191","2014","35-65","female","South Africa",NA,"Yes","Yes","Yes","Yes","Often","1-5","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","Maybe","Yes"
"192","2014","20-35","male","United States","Michigan","No","Yes","Yes","Yes","Sometimes","26-100","No","Yes","Yes","No","No","No","Don't know","Somewhat easy","Maybe","Maybe","Some of them","No","No","Maybe","No","No"
"193","2014","20-35","male","Russia",NA,"No","No","No","No","Sometimes","26-100","No","Yes","No","No","No","No","Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","Maybe","No"
"194","2014","20-35","male","United States","California","No","No","Yes","Yes","Rarely","6-25","No","Yes","No","No","No","No","Yes","Don't know","No","No","Some of them","Yes","No","No","Maybe","No"
"195","2014","20-35","female","Germany",NA,"No","No","No","No","Sometimes","100-500","No","Yes","No","No","No","No","Don't know","Very difficult","Yes","Yes","Some of them","No","No","No","No","Yes"
"196","2014","20-35","male","Italy",NA,"Yes","Yes","No","No","Never","6-25","No","Yes","No","No","No","No","Don't know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","Maybe","No"
"197","2014","20-35","female","United States","New York","No","No","No","No","Never","500-1000","Yes","Yes","Maybe","Maybe","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","No","Maybe","No"
"198","2014","20-35","male","United States","California","No","No","No","Yes","Rarely","1000+","No","Yes","Yes","No","No","No","Yes","Somewhat easy","No","No","Some of them","Yes","No","Maybe","No","No"
"199","2014","20-35","male","United States","Tennessee","No","Yes","No","No",NA,"6-25","Yes","Yes","Yes","Yes","No","No","Don't know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","Yes","No"
"200","2014","20-35","male","United Kingdom",NA,"No","Yes","Yes","Yes","Sometimes","1000+","No","Yes","Maybe","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","Maybe","Maybe","No"
"201","2014","20-35","female","United States","Oregon","No","Yes","Yes","Yes","Sometimes","26-100","No","Yes","Yes","No","No","No","Don't know","Very easy","No","No","Some of them","Some of them","No","No","Yes","No"
"202","2014","20-35","female","United States","Minnesota","No","No","Yes","Yes","Sometimes","500-1000","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","No","Some of them","Yes","No","No","Yes","No"
"203","2014","35-65","male","United States","Florida","No","No","Yes","Yes","Often","6-25","Yes","Yes","No","Maybe","No","No","Don't know","Very difficult","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Maybe","No"
"204","2014","35-65","male","Ireland",NA,"No","No","No","No","Sometimes","1-5","No","Yes","No","Yes","No","No","Don't know","Very difficult","Yes","No","No","No","No","Yes","Maybe","No"
"205","2014","20-35","male","Austria",NA,"No","Yes","No","Yes",NA,"100-500","Yes","Yes","Maybe","No","Maybe","Maybe","Don't know","Very easy","No","No","Yes","Yes","No","No","Yes","No"
"206","2014","20-35","male","United Kingdom",NA,"No","Yes","Yes","Yes","Sometimes","100-500","Yes","Yes","Maybe","Maybe","No","No","Don't know","Somewhat difficult","Yes","Maybe","No","No","No","No","No","Yes"
"207","2014","20-35","male","Canada",NA,"No","No","Yes","Yes","Sometimes","6-25","Yes","Yes","No","Yes","No","No","Don't know","Somewhat difficult","No","No","Some of them","Some of them","Maybe","Maybe","Yes","No"
"208","2014","20-35","male","United States","Massachusetts","No","No","Yes","Yes","Often","26-100","No","Yes","No","Yes","No","No","Yes","Somewhat easy","Maybe","No","Yes","Yes","No","Maybe","Maybe","No"
"209","2014","20-35","male","United States","Kansas","No","No","No","No","Never","26-100","No","Yes","Maybe","Maybe","No","Maybe","Don't know","Don't know","No","No","Some of them","Yes","No","No","Maybe","No"
"210","2014","20-35","male","Bulgaria",NA,"No","No","No","No",NA,"100-500","No","Yes","No","No","No","No","No","Very easy","Yes","Maybe","No","No","No","Maybe","Maybe","No"
"211","2014","35-65","female","United States",NA,"No","No","No","No",NA,"26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Some of them","Yes","No","No","Yes","No"
"212","2014","35-65","male","United Kingdom",NA,"No","Yes","No","Yes","Sometimes","26-100","No","No","No","No","No","No","Don't know","Don't know","Yes","Maybe","Some of them","Yes","No","Maybe","Maybe","No"
"213","2014","20-35","male","United Kingdom",NA,"Yes","No","Yes","Yes","Often","1-5","Yes","Yes","No","No","No","No","Don't know","Don't know","Yes","No","No","No","No","Maybe","Maybe","No"
"214","2014","20-35","female","United States","Texas","No","Yes","Yes","Yes","Sometimes","6-25","No","Yes","Maybe","No","No","No","No","Don't know","Yes","Maybe","Some of them","Some of them","No","Maybe","No","Yes"
"215","2014","20-35","female","United States","Massachusetts","No","No","Yes","Yes","Sometimes","100-500","No","No","Yes","Yes","Maybe","Maybe","Yes","Very easy","No","No","Yes","Yes","No","Yes","Yes","No"
"216","2014","20-35","female","United States","Michigan","Yes","Yes","Yes",NA,"Sometimes","1-5","Yes","Yes","No","No","Maybe","Maybe","Don't know","Very difficult","No","No","Some of them","No","No","No","Maybe","No"
"217","2014","20-35","male","Germany",NA,"Yes","No","Yes","Yes","Often","6-25","Yes","Yes","Yes","Yes","No","No","Yes","Very difficult","No","No","Some of them","Yes","Maybe","Yes","Yes","No"
"218","2014","20-35","male","Canada",NA,"Yes","No","No","No",NA,"6-25","No","Yes","Yes","Yes","No","Maybe","Yes","Very easy","No","No","Some of them","Some of them","No","No","Yes","No"
"219","2014","20-35","female","United States","New York","No","No","Yes","Yes","Never","500-1000","No","No","Yes","No","No","Maybe","Don't know","Somewhat difficult","Maybe","No","Some of them","No","No","No","Maybe","No"
